class	column	line_id	line_idx	edits	subs	gt	model
spacing	page-015-R	_9ab1a8e7-5a9a-4d89-8a4c-5e54e6cfe830	19	1	∅→ 	732a3, 7. cf Ηη9.1151a25. τὸ βέλτιον ἀεὶ ὑπολαμβάνο-	732a3, 7. cf Ηη9. 1151a25. τὸ βέλτιον ἀεὶ ὑπολαμβάνο-
spacing	page-015-R	_7d337532-784f-4936-9836-b25b9e326195	28	1	∅→ 	νυμον Ηα4. 1096a20, 23. ημα1. 1183a9. β7. 1205a9.	νυμον Ηα 4. 1096a20, 23. ημα1. 1183a9. β7. 1205a9.
spacing	page-015-R	_9e5838f4-0b1f-4271-bbbe-3d47ef93955a	31	1	∅→ 	Πυθαγορείȣς τὸ δεξιὸν ϗ̀ ἄνω ϗ̀ ἔμπροσθεν f195. 1513a24.	Πυθαγορείȣς τὸ δεξιὸν ϗ̀ ἄνω ϗ̀ ἔμπροσθεν f 195. 1513a24.
spacing	page-015-R	_e50d16a0-580b-464b-bac1-f4b868c41a9d	41	1	∅→ 	1097b8. Πα2.1253a1. — τὸ πρακτὸν ἀγαθὸν τέλος τῶν	1097b8. Πα2. 1253a1. — τὸ πρακτὸν ἀγαθὸν τέλος τῶν
spacing	page-015-R	_f929d853-34bf-46f4-bcf6-dc33da96ecb1	46	1	 →∅	ϗ̀ πόλει Ηα1. 1094b7. ὁ αὐτὸς βίος ἄριστος ἑκάστῳ ϗ̀ κοινῇ	ϗ̀πόλει Ηα1. 1094b7. ὁ αὐτὸς βίος ἄριστος ἑκάστῳ ϗ̀ κοινῇ
spacing	page-016-L	_5689875f-7014-4c0f-8d2a-6084ebeee56e	8	1	∅→ 	1261b9. ἐν περὶ ἕκαστον εἶδος τὸ βέλτιστον ηεδ4.1231b36.	1261b9. ἐν περὶ ἕκαστον εἶδος τὸ βέλτιστον ηεδ4. 1231b36.
spacing	page-016-L	_fe8c9b95-77e6-4e2a-8b8a-d0f74564df23	13	1	∅→ 	β3.1200a13. 6. 1202a30. Ρα5.1360b25. ρ36.1440b16.	β3.1200a13. 6. 1202a30. Ρα5. 1360b25. ρ36.1440b16.
spacing	page-016-L	_1cce678f-588e-49ef-939b-a1cd9488b2bb	24	1	∅→ 	1013a22. ν4.1091a30, 36). ημβ9. 1207b30. ηεη15.	1013a22. ν4. 1091a30, 36). ημβ9. 1207b30. ηεη15.
spacing	page-016-L	_77797914-b776-4bae-a50a-e520944a7531	46	1	∅→ 	β25.1402b34. ὁ ἀγαθὸς φίλος δι' αὐτόν, εἷς αὐτὸς αὑτῷ,	β25. 1402b34. ὁ ἀγαθὸς φίλος δι' αὐτόν, εἷς αὐτὸς αὑτῷ,
spacing	page-016-L	_7224bf77-2dae-4382-9f86-bef5127f4313	56	4	∅→  ∅→  ∅→  ∅→ 	1302a1. β6.1266a21. γ7.1279a35.11.1281a40. ἐξ ἀγα-	1302a1. β6. 1266a21. γ7. 1279a35. 11. 1281a40. ἐξ ἀγα-
spacing	page-016-L	_4b42f845-0f3d-4a22-b7a3-624375d93476	57	1	∅→ 	θῶν ἀγαθοί Πα6. 1255b2. γ13. 1283a36. Ρα9.1367b30.	θῶν ἀγαθοί Πα6. 1255b2. γ13. 1283a36. Ρα9. 1367b30.
spacing	page-016-R	_c43c7a3d-3de2-49be-949d-a1352a29bcf7	7	2	∅→  ∅→ 	a24. 25. 1461b15.—eius Ἰλίου πέρσις πο18. 1456a18, fort	a24. 25. 1461b15. — eius Ἰλίου πέρσις πο18. 1456a18, fort
spacing	page-016-R	_6125bc0c-3d08-48e0-a359-8949b20afea4	10	1	∅→ 	p 594). ἦρξε τοῦ ᾄδειν ἐμβόλιμα πο18. 1456a30. ὥσπερ	p 594). ἦρξε τοῦ ᾄδειν ἐμβόλιμα πο 18. 1456a30. ὥσπερ
spacing	page-016-R	_4b529cdb-1547-44a1-832e-3691cabf80c5	19	3	∅→  ∅→  ∅→ 	ἐπιτάφιον ἐπὶ Ἀγαμέμνονος f596.1575a29.—Ἀγαμέμνων,	ἐπιτάφιον ἐπὶ Ἀγαμέμνονος f 596. 1575a29.— Ἀγαμέμνων,
spacing	page-016-R	_c9f32288-981c-46cd-a400-c5967a3b02a6	52	1	∅→ 	ἀγαπητότατόν ἐστι ϗ̀ μᾶλλον αἱρȣ͂νται Ηι12.1171b29.—	ἀγαπητότατόν ἐστι ϗ̀ μᾶλλον αἱρȣ͂νται Ηι12.1171b29. —
spacing	page-017-R	_7aa39c6f-3099-47c2-b792-de7b1598921e	47	1	 →∅	Ἀγησίλαος. Κινάδωνος ἐπίθεσις Πε7. 1306 35.	Ἀγησίλαος. Κινάδωνος ἐπίθεσις Πε7. 130635.
spacing	page-018-L	_86767736-d086-4bce-8efc-4989cbf90245	20	1	 →∅	Ηε 10. 1135a24, 30, 32. ψα5. 410b4. ȣ̓δεὶς ὃ προαιρεῖται	Ηε10. 1135a24, 30, 32. ψα5. 410b4. ȣ̓δεὶς ὃ προαιρεῖται
spacing	page-018-R	_b7d7916c-e0de-4b3c-b153-e9ba49df1aca	26	1	 →∅	γονται) πια16. 900b15. 34. 903a27. ι37.895a1. — σπέρμα	γονται) πια16. 900b15. 34. 903a27. ι37.895a1.— σπέρμα
spacing	page-018-R	_a60fabbf-81ae-4d7b-a51c-52d877c54bca	38	1	∅→ 	748b7, ὀρεῖς, ἡμίονοι Ζγβ7. 746b14 sqq. 8.747a25 sqq,	748b7, ὀρεῖς, ἡμίονοι Ζγβ7. 746b14 sqq. 8. 747a25 sqq,
spacing	page-018-R	_85a5ac61-39af-4d9d-b1bf-489d323329eb	40	1	∅→ 	562a22. 21.539a32. ὀρνίθων ϗ̀ ἰχθύων τίνα ᾠὰ ἄγονα	562a22. 21. 539a32. ὀρνίθων ϗ̀ ἰχθύων τίνα ᾠὰ ἄγονα
spacing	page-018-R	_d4e8f8b6-8029-434b-9351-1a6b3c557187	41	1	∅→ 	Ζγγ5. 756a18. α21.730a21. Ζιζ14. 568b8. τῶν ἐντόμων	Ζγγ5. 756a18. α21. 730a21. Ζιζ14. 568b8. τῶν ἐντόμων
spacing	page-019-L	_4ff04662-9a5c-4797-89db-d3b2242d821b	8	1	∅→ 	a14. def f409. 1546a43.	a14. def f 409. 1546a43.
spacing	page-019-L	_269f799f-5777-4c13-a987-8cbe5e1b526c	13	1	∅→ 	κῶς ἀγορεύειν τινά f378. 1541a8.	κῶς ἀγορεύειν τινά f 378. 1541a8.
spacing	page-019-R	_735af475-5fde-4597-9b76-4f7e3e51cfdf	5	1	∅→ 	ἔντομα ἄγρια Ζιε31. 557a5. ι41. 627b23, 628a29,b10.—	ἔντομα ἄγρια Ζιε31. 557a5. ι41. 627b23, 628a29, b10.—
spacing	page-020-R	_fcd9b8cf-c93f-48e2-a140-f0f7472e890e	19	1	∅→ 	ἄδηλον ἡμῖν μα3. 339b13. Δῆλος, πρὶν μὲν ἄδηλος f446.	ἄδηλον ἡμῖν μα3. 339b13. Δῆλος, πρὶν μὲν ἄδηλος f 446.
spacing	page-020-R	_fca9904d-4ba9-4397-8d60-e06e2a4ad335	29	1	∅→ 	1475a38. Ἅιδȣ πύλαις ὅμοιοι οἱ κύαμοι f190. 1512a8. ὁ	1475a38. Ἅιδȣ πύλαις ὅμοιοι οἱ κύαμοι f 190. 1512a8. ὁ
spacing	page-021-R	_4c732fc9-d0b7-49b2-890a-a4c6a52d9204	32	1	∅→ 	b1. τὸ ἄνισον, τὸ παρὰ τὸ ἀνάλογον Ηε2. 1129b1.7. 1131	b1. τὸ ἄνισον, τὸ παρὰ τὸ ἀνάλογον Ηε2. 1129b1. 7. 1131
spacing	page-022-L	_168d0623-a1d0-42a6-b20c-7037b9d6f8c2	36	1	∅→ 	dum certo definitae C II 697 St K 714 AZγ216 Cr Su	dum certo definitae C II 697 St K 714 AZγ 216 Cr Su
spacing	page-023-R	_acb64cd2-064f-4087-99ee-6ffcf0a1292b	7	1	∅→ 	ἀέναος. ποταμοὶ ἀέναοι μα13. 349b9. 14. 352b5, 12. —	ἀέναος. ποταμοὶ ἀέναοι μα 13. 349b9. 14. 352b5, 12. —
spacing	page-023-R	_2c4ced9b-bc98-4f19-a912-0f15b3e33f32	35	1	∅→ 	a1. 11. 615a20. 12. 615a33, b13. 8. 613b11. f275. 1527b25.	a1. 11. 615a20. 12. 615a33, b13. 8. 613b11. f 275. 1527b25.
spacing	page-023-R	_a3348b55-59de-4d84-9330-608c87405e77	54	1	 →∅	(luscinia C S, sylvia lusc St, lusc vera Su 109 n 40 AZι I 77. n 2).	(luscinia C S, sylvia lusc St, lusc vera Su 109 n 40 AZι I77. n 2).
spacing	page-024-L	_11955a2d-6544-4ef9-b2b5-ddaf6e528857	46	1	 →∅	μα5. 342b5, 7. πκγ23. 934a19. κυανοειδὴς χ3. 794a8. —	μα5. 342b5, 7. πκγ23. 934a19. κυανοειδὴς χ3. 794a8.—
spacing	page-025-L	_f40b9d99-24ef-47a2-be47-b5892e33b107	20	1	∅→ 	ἀθλοθέτας ἕνα κατὰ φυλὴν ἑκάστην χειροτονεῖν f374.1540b6.	ἀθλοθέτας ἕνα κατὰ φυλὴν ἑκάστην χειροτονεῖν f374. 1540b6.
spacing	page-025-L	_3f103615-f529-4ae2-bd83-41b6e1978e2c	23	1	∅→ 	λαμβάνȣσιν Ργ1.1403b22, 1404a17. τοῖς δȣ́λοις ἆθλον προ-	λαμβάνȣσιν Ργ1. 1403b22, 1404a17. τοῖς δȣ́λοις ἆθλον προ-
spacing	page-025-L	_af9bbc16-dcbd-4697-b2ba-663d6ff733c8	49	1	∅→ 	b7, 5, 371b1,5. Ζια11. 492b7. τὸν ἀέρα ἀθρȣ͂ν ἀφάλλεσθαι	b7, 5, 371b1, 5. Ζια11. 492b7. τὸν ἀέρα ἀθρȣ͂ν ἀφάλλεσθαι
spacing	page-025-R	_99d26157-c465-44ec-83d2-06d04ce7b8d5	9	1	 →∅	τος κ4. 394b18. ἔκκρισις ὑγρȣ ἀθρόως (ἀέρος v l) μδ9.	τος κ4. 394b18. ἔκκρισις ὑγρȣ ἀθρόως (ἀέρος vl) μδ9.
spacing	page-025-R	_5169af5f-8469-4154-8c61-82c6379f755c	35	1	∅→ 	Αἰγαὶ αἱ κατὰ Συρίαν σ973b2. f238. 1521b21.	Αἰγαὶ αἱ κατὰ Συρίαν σ973b2. f 238. 1521b21.
spacing	page-025-R	_c4c1a857-d3df-431f-9f8a-1d418a0e6420	38	1	∅→ 	Αἰγεῖδαι, φρατρία Θηβαίων f489. 1557b40, 1558a5, 7.	Αἰγεῖδαι, φρατρία Θηβαίων f 489. 1557b40, 1558a5, 7.
spacing	page-026-L	_3c35c07a-b572-4abe-ba16-f56378674382	47	1	 →∅	ὁ Α. βασιλεύς οβ 1350b33. Αἰγύπτιον πέλαγος κ3. 393a29.	ὁ Α. βασιλεύς οβ1350b33. Αἰγύπτιον πέλαγος κ3. 393a29.
spacing	page-027-R	_3380fc3d-6f58-49a5-a2a5-9af848a1c648	4	1	∅→ 	Αἰθάλεια, νῆσος ἐν τῷ Τυρρηνικῷ πελάγει θ93. 837b26.105.	Αἰθάλεια, νῆσος ἐν τῷ Τυρρηνικῷ πελάγει θ93. 837b26. 105.
spacing	page-028-R	_8cc753e3-cf31-4a96-a6c3-a7b1f9fb1d10	8	1	 →∅	Ζμγ 5. 668a26. β6. 651b20. τῶν μορίων ἕκαστον ἐξ αἵ-	Ζμγ5. 668a26. β6. 651b20. τῶν μορίων ἕκαστον ἐξ αἵ-
spacing	page-028-R	_2a117991-8b35-4301-8807-549f542919a2	18	1	 →∅	πρὸς ἕτερον ϗ̀ τίς αὐτῶν ἡ δύναμις Ζμβ 2. 647b30 sqq.	πρὸς ἕτερον ϗ̀ τίς αὐτῶν ἡ δύναμις Ζμβ2. 647b30 sqq.
spacing	page-028-R	_f701302c-75ca-4530-a342-fbd3d752082b	38	1	∅→ 	b24, 27. 6. 515b33. Ζμβ4. 650b14 (cf KFr p272 n12). λέ-	b24, 27. 6. 515b33. Ζμβ4. 650b14 (cf KFr p272 n 12). λέ-
spacing	page-034-L	_836a6eee-6f3b-443b-859d-dc746832dedf	44	1	 →∅	Αἰσώπȣ μῦθοι μβ3. 356b11. ὁ Αἰσώπȣ Μῶμος (cf fab 155	Αἰσώπȣ μῦθοι μβ3. 356b11. ὁ Αἰσώπȣ Μῶμος (cf fab155
spacing	page-040-R	_3ff0b1a6-f471-46fa-a71e-63722c00f236	10	1	∅→ 	531b20, 532b10. ε19. 550b22, 32. Ζμδ6. 683a33. Ζγα	531b20, 532b10. ε19. 550b22, 32. Ζμδ 6. 683a33. Ζγα
spacing	page-045-R	_cf80a309-61f9-4d3a-bd4d-39ea1a48f2bc	37	1	∅→ 	nalisτζ13. 150a9. ημβ8. 1207b14. ἀλλ᾽ ȣ̓͂ν γε κ6. 397b12.	nalis τζ13. 150a9. ημβ8. 1207b14. ἀλλ᾽ ȣ̓͂ν γε κ6. 397b12.
spacing	page-047-R	_335676ca-036b-4405-b199-ede2f7dad31c	49	1	∅→ 	λείχειν ἅλα Ζιζ27. 580b31. παρέχειν ἅλας f588. 1574a1.	λείχειν ἅλα Ζιζ27. 580b31. παρέχειν ἅλας f 588. 1574a1.
spacing	page-048-L	_9f034641-b07e-45cc-9b2e-13aa26648aaa	22	1	∅→ 	ἁλυκότης f209. 1516a15. φτβ2. 823b17. 3. 824b5.	ἁλυκότης f 209. 1516a15. φτβ2. 823b17. 3. 824b5.
spacing	page-048-L	_c7d3c8fc-66e3-4e6a-8ca6-e16bfa500e5a	55	1	∅→ 	Ἀλφειȣ͂ θυγάτηρ, ἀπόγονοι f555. 1569b43. 554. 1569b36.	Ἀλφειȣ͂ θυγάτηρ, ἀπόγονοι f 555. 1569b43. 554. 1569b36.
spacing	page-048-R	_990cf6be-33c3-4150-bd3e-7eab8b05edf9	5	1	∅→ 	ϗ̀ τὰ ἄλφιτα ϗ̀ οἱ ἄρτοι f411. 1546b13.	ϗ̀ τὰ ἄλφιτα ϗ̀ οἱ ἄρτοι f 411. 1546b13.
spacing	page-048-R	_e25f0104-48be-41a9-aa88-dc9c3d57d141	25	1	∅→ 	610a12. f275. 1527b23. ὀρνίθων γένος ὃ τίκτει ἐν δέρ-	610a12. f 275. 1527b23. ὀρνίθων γένος ὃ τίκτει ἐν δέρ-
spacing	page-049-R	_ab59b2ae-dd08-4cc2-91c1-8c9967a6f898	9	1	∅→ 	Πα12. 1259b8 (Her. 2,172).	Πα12. 1259b8 (Her. 2, 172).
spacing	page-049-R	_655290a8-43ec-4288-b1d2-1a073abd569c	48	1	∅→ 	μέρος τῆς Ἀμβρακίας f437. 1550a22. — Ἀμβρακία, θυ-	μέρος τῆς Ἀμβρακίας f 437. 1550a22. — Ἀμβρακία, θυ-
spacing	page-049-R	_47497904-106c-455c-99e3-7f76b4cea15c	50	1	∅→ 	κιωτῶν πολιτεία f437.	κιωτῶν πολιτεία f 437.
spacing	page-050-L	_7bfb59b4-95c6-4d47-9479-54559bd5928e	25	1	∅→ 	ἀποδείξεως Αα35. 48a33, 37. γ2. 71b27. 3. 72b22. 17.	ἀποδείξεως Αα 35. 48a33, 37. γ2. 71b27. 3. 72b22. 17.
spacing	page-050-R	_8dc6e8f8-adb2-4837-b230-4e8321d4307f	9	1	∅→ 	St K Cr, scomber amia L, s lichia amia Cuv F304, 9, scom-	St K Cr, scomber amia L, s lichia amia Cuv F 304, 9, scom-
spacing	page-050-R	_ba7c55ed-d4c6-4077-97e6-aa828f56922d	33	1	∅→ 	θ48. 833b22. f248. 1524a6.	θ48. 833b22. f 248. 1524a6.
spacing	page-050-R	_6d5ef046-08e6-40be-87bd-f5c3d8c24ec9	47	1	∅→ 	Ἄμμων. αἱ ἐν Ἄμμωνι κρῆναι f488. 1557b23. — ὁ ἐπὶ τὴν	Ἄμμων. αἱ ἐν Ἄμμωνι κρῆναι f 488. 1557b23. — ὁ ἐπὶ τὴν
spacing	page-051-L	_172017a7-c064-405b-b17d-ef3c39e113eb	1	1	 →∅	μν 2. 453b1. — ἀμνήμονες (i e ingrati) οἱ πολλοί Ηι7.	μν2. 453b1. — ἀμνήμονες (i e ingrati) οἱ πολλοί Ηι7.
spacing	page-051-L	_e56b13f3-465d-4e0c-b33b-8070462a2851	50	1	 →∅	ψαντο, ἀμυδρῶς μέντοι ϗ̀ ȣ̓δὲν σαφῶς ΜΑ4. 985a13. cf 5	ψαντο, ἀμυδρῶς μέντοι ϗ̀ ȣ̓δὲν σαφῶς ΜΑ4. 985a13. cf5
spacing	page-052-L	_1e003aba-1357-45d9-8a58-ce21c610a684	54	1	 →∅	Ἀμφιτρύων θ58. 834b26. f 480 1556b31, 39.	Ἀμφιτρύων θ58. 834b26. f 4801556b31, 39.
spacing	page-053-L	_2de255a7-91b2-43a5-872b-93b48e2acb6c	31	1	∅→ 	εἰ habent; sine v l Αα10. 30b14. 14. 33a12.)—insolentior	εἰ habent; sine v l Αα10. 30b14. 14. 33a12.)— insolentior
spacing	page-056-L	_de6f06f5-53f9-481d-8d17-851f826a756a	4	2	 →∅  →∅	ἀνάγνωσις πιη1. 916b10. 7. 917a26 (πο26. 1462a17 v s	ἀνάγνωσις πιη1. 916b10. 7. 917a26 (πο26. 1462a17vs
spacing	page-056-R	_83ec5b13-9e3b-4129-baae-9c0890103bf8	32	1	∅→ 	378a29, b2.— ἀναθυμίασις in doctrina physiologica, ἔστιν	378a29, b2. — ἀναθυμίασις in doctrina physiologica, ἔστιν
spacing	page-058-R	_fbb1a6d4-7dd0-415f-a0f9-56cd83ce4d8e	43	1	∅→ 	νεται τῆς τροφῆς Ζγδ1. 765b32. cf τα15. 106a1. Πε6.	νεται τῆς τροφῆς Ζγδ1. 765b32. cf τα 15. 106a1. Πε6.
spacing	page-060-R	_b2eb0cf8-b97c-438f-95ba-b5fa2710b019	54	1	∅→ 	μηρυκᾶσθαι f275. 1527b20.	μηρυκᾶσθαι f 275. 1527b20.
spacing	page-062-L	_9b328482-5e4d-4854-b29e-36dc61457929	30	1	∅→ 	Ἀναξίμανδρος Οβ13.295b12. Anax resp ὥσπερ φασί τινες,	Ἀναξίμανδρος Οβ13. 295b12. Anax resp ὥσπερ φασί τινες,
